0 of 10008 tasks cached; running 10008 on 12 workers
  1403/6732 tasks, 110.8 min elapsed
  1427/6732 tasks, 111.4 min elapsed
  1455/6732 tasks, 111.9 min elapsed
  1483/6732 tasks, 112.5 min elapsed
  1511/6732 tasks, 113.1 min elapsed
  1560/6732 tasks, 113.6 min elapsed
  1619/6732 tasks, 114.2 min elapsed
  1643/6732 tasks, 114.9 min elapsed
  1667/6732 tasks, 115.4 min elapsed
  1691/6732 tasks, 116.0 min elapsed
  1715/6732 tasks, 116.6 min elapsed
  1739/6732 tasks, 117.2 min elapsed
  1763/6732 tasks, 117.9 min elapsed
  1779/6732 tasks, 118.5 min elapsed
  1799/6732 tasks, 119.1 min elapsed
  1823/6732 tasks, 119.9 min elapsed
  1847/6732 tasks, 120.6 min elapsed
  1867/6732 tasks, 121.1 min elapsed
  1883/6732 tasks, 121.7 min elapsed
  1912/6732 tasks, 122.2 min elapsed
  2046/6732 tasks, 122.7 min elapsed
  2142/6732 tasks, 123.2 min elapsed
  2248/6732 tasks, 123.7 min elapsed
  2285/6732 tasks, 124.2 min elapsed
  2309/6732 tasks, 125.0 min elapsed
  2321/6732 tasks, 125.6 min elapsed
  2333/6732 tasks, 126.2 min elapsed
  2356/6732 tasks, 126.9 min elapsed
  2365/6732 tasks, 127.4 min elapsed
  2372/6732 tasks, 128.0 min elapsed
  2391/6732 tasks, 128.5 min elapsed
  2410/6732 tasks, 129.3 min elapsed
  2422/6732 tasks, 130.0 min elapsed
  2438/6732 tasks, 130.5 min elapsed
  2455/6732 tasks, 131.0 min elapsed
  2462/6732 tasks, 131.5 min elapsed
  2472/6732 tasks, 132.1 min elapsed
  2486/6732 tasks, 132.6 min elapsed
  2509/6732 tasks, 133.1 min elapsed
  2517/6732 tasks, 133.7 min elapsed
  2522/6732 tasks, 134.2 min elapsed
  2545/6732 tasks, 134.8 min elapsed
  2560/6732 tasks, 135.4 min elapsed
  2572/6732 tasks, 136.1 min elapsed
  2614/6732 tasks, 136.6 min elapsed
  2664/6732 tasks, 137.1 min elapsed
  2720/6732 tasks, 137.6 min elapsed
  2772/6732 tasks, 138.1 min elapsed
  2825/6732 tasks, 139.2 min elapsed
  2837/6732 tasks, 139.9 min elapsed
  2849/6732 tasks, 140.9 min elapsed
  2861/6732 tasks, 141.6 min elapsed
  2873/6732 tasks, 142.4 min elapsed
  2885/6732 tasks, 143.4 min elapsed
  2897/6732 tasks, 144.4 min elapsed
  2909/6732 tasks, 145.1 min elapsed
  2921/6732 tasks, 145.8 min elapsed
  2933/6732 tasks, 146.7 min elapsed
  2945/6732 tasks, 147.4 min elapsed
  2957/6732 tasks, 148.2 min elapsed
  2965/6732 tasks, 148.8 min elapsed
  2973/6732 tasks, 149.4 min elapsed
  2981/6732 tasks, 150.0 min elapsed
  2993/6732 tasks, 150.5 min elapsed
  3005/6732 tasks, 151.5 min elapsed
  3017/6732 tasks, 152.4 min elapsed
  3029/6732 tasks, 153.1 min elapsed
  3041/6732 tasks, 153.8 min elapsed
  3046/6732 tasks, 154.3 min elapsed
  3053/6732 tasks, 154.9 min elapsed
  3063/6732 tasks, 155.4 min elapsed
  3086/6732 tasks, 155.9 min elapsed
  3114/6732 tasks, 156.4 min elapsed
  3138/6732 tasks, 156.9 min elapsed
  3169/6732 tasks, 157.4 min elapsed
  3193/6732 tasks, 157.9 min elapsed
  3221/6732 tasks, 158.5 min elapsed
  3252/6732 tasks, 159.0 min elapsed
  3275/6732 tasks, 159.5 min elapsed
  3305/6732 tasks, 160.0 min elapsed
  3329/6732 tasks, 160.6 min elapsed
  3361/6732 tasks, 161.1 min elapsed
  3385/6732 tasks, 161.6 min elapsed
  3413/6732 tasks, 162.2 min elapsed
  3445/6732 tasks, 162.7 min elapsed
  3473/6732 tasks, 163.3 min elapsed
  3509/6732 tasks, 163.9 min elapsed
  3552/6732 tasks, 164.4 min elapsed
  3574/6732 tasks, 164.9 min elapsed
  3605/6732 tasks, 165.5 min elapsed
  3637/6732 tasks, 166.0 min elapsed
  3661/6732 tasks, 166.6 min elapsed
  3689/6732 tasks, 167.2 min elapsed
  3713/6732 tasks, 167.7 min elapsed
  3745/6732 tasks, 168.2 min elapsed
  3769/6732 tasks, 168.7 min elapsed
  3797/6732 tasks, 169.3 min elapsed
  3828/6732 tasks, 169.9 min elapsed
  3846/6732 tasks, 170.4 min elapsed
  3872/6732 tasks, 170.9 min elapsed
  3893/6732 tasks, 171.4 min elapsed
  3921/6732 tasks, 171.9 min elapsed
  3941/6732 tasks, 172.5 min elapsed
  3967/6732 tasks, 173.0 min elapsed
  3989/6732 tasks, 173.5 min elapsed
  4015/6732 tasks, 174.0 min elapsed
  4037/6732 tasks, 174.6 min elapsed
  4065/6732 tasks, 175.1 min elapsed
  4085/6732 tasks, 175.7 min elapsed
  4111/6732 tasks, 176.2 min elapsed
  4138/6732 tasks, 176.7 min elapsed
  4189/6732 tasks, 177.2 min elapsed
  4241/6732 tasks, 177.7 min elapsed
  4251/6732 tasks, 178.6 min elapsed
  4265/6732 tasks, 179.5 min elapsed
  4281/6732 tasks, 180.3 min elapsed
  4295/6732 tasks, 181.3 min elapsed
  4369/6732 tasks, 181.8 min elapsed
  4474/6732 tasks, 182.3 min elapsed
  4576/6732 tasks, 182.8 min elapsed
  4678/6732 tasks, 183.3 min elapsed
  4778/6732 tasks, 183.8 min elapsed
  4879/6732 tasks, 184.4 min elapsed
  4921/6732 tasks, 185.1 min elapsed
  4945/6732 tasks, 185.7 min elapsed
  4969/6732 tasks, 186.4 min elapsed
  4992/6732 tasks, 186.9 min elapsed
  5005/6732 tasks, 187.5 min elapsed
  5029/6732 tasks, 188.1 min elapsed
  5053/6732 tasks, 188.7 min elapsed
  5076/6732 tasks, 189.2 min elapsed
  5089/6732 tasks, 189.8 min elapsed
  5113/6732 tasks, 190.4 min elapsed
  5137/6732 tasks, 191.1 min elapsed
  5160/6732 tasks, 191.6 min elapsed
  5173/6732 tasks, 192.1 min elapsed
  5195/6732 tasks, 192.6 min elapsed
  5209/6732 tasks, 193.1 min elapsed
  5232/6732 tasks, 193.6 min elapsed
  5251/6732 tasks, 194.1 min elapsed
  5268/6732 tasks, 194.7 min elapsed
  5282/6732 tasks, 195.2 min elapsed
  5303/6732 tasks, 195.7 min elapsed
  5321/6732 tasks, 196.2 min elapsed
  5341/6732 tasks, 196.8 min elapsed
  5360/6732 tasks, 197.3 min elapsed
  5377/6732 tasks, 197.9 min elapsed
  5395/6732 tasks, 198.4 min elapsed
  5413/6732 tasks, 198.9 min elapsed
  5435/6732 tasks, 199.4 min elapsed
  5453/6732 tasks, 199.9 min elapsed
  5471/6732 tasks, 200.4 min elapsed
  5486/6732 tasks, 200.9 min elapsed
  5510/6732 tasks, 201.4 min elapsed
  5565/6732 tasks, 201.9 min elapsed
  5622/6732 tasks, 202.4 min elapsed
  5678/6732 tasks, 203.0 min elapsed
  5733/6732 tasks, 203.5 min elapsed
  5790/6732 tasks, 204.0 min elapsed
  5846/6732 tasks, 204.5 min elapsed
  5901/6732 tasks, 205.0 min elapsed
  5958/6732 tasks, 205.5 min elapsed
  5989/6732 tasks, 206.3 min elapsed
  6001/6732 tasks, 206.9 min elapsed
  6013/6732 tasks, 207.5 min elapsed
  6025/6732 tasks, 208.0 min elapsed
  6037/6732 tasks, 208.7 min elapsed
  6049/6732 tasks, 209.3 min elapsed
  6061/6732 tasks, 210.0 min elapsed
  6073/6732 tasks, 210.6 min elapsed
  6085/6732 tasks, 211.2 min elapsed
  6097/6732 tasks, 211.7 min elapsed
  6109/6732 tasks, 212.4 min elapsed
  6121/6732 tasks, 213.0 min elapsed
  6133/6732 tasks, 213.7 min elapsed
  6145/6732 tasks, 214.3 min elapsed
  6157/6732 tasks, 214.9 min elapsed
  6169/6732 tasks, 215.5 min elapsed
  6181/6732 tasks, 216.1 min elapsed
  6193/6732 tasks, 216.7 min elapsed
  6205/6732 tasks, 217.4 min elapsed
  6217/6732 tasks, 218.0 min elapsed
  6229/6732 tasks, 218.6 min elapsed
  6241/6732 tasks, 219.2 min elapsed
  6253/6732 tasks, 219.8 min elapsed
  6265/6732 tasks, 220.4 min elapsed
  6277/6732 tasks, 221.0 min elapsed
  6289/6732 tasks, 221.7 min elapsed
  6301/6732 tasks, 222.3 min elapsed
  6313/6732 tasks, 222.9 min elapsed
  6325/6732 tasks, 223.5 min elapsed
  6337/6732 tasks, 224.1 min elapsed
  6349/6732 tasks, 224.7 min elapsed
  6361/6732 tasks, 225.4 min elapsed
  6373/6732 tasks, 226.0 min elapsed
  6385/6732 tasks, 226.7 min elapsed
  6397/6732 tasks, 227.3 min elapsed
  6409/6732 tasks, 227.9 min elapsed
  6421/6732 tasks, 228.4 min elapsed
  6433/6732 tasks, 229.1 min elapsed
  6445/6732 tasks, 229.7 min elapsed
  6457/6732 tasks, 230.4 min elapsed
  6525/6732 tasks, 230.9 min elapsed
  6573/6732 tasks, 231.4 min elapsed
  6589/6732 tasks, 232.2 min elapsed
  6601/6732 tasks, 233.0 min elapsed
  6613/6732 tasks, 233.8 min elapsed
  6625/6732 tasks, 234.5 min elapsed
  6637/6732 tasks, 235.2 min elapsed
  6649/6732 tasks, 236.0 min elapsed
  6661/6732 tasks, 236.8 min elapsed
  6673/6732 tasks, 237.5 min elapsed
  6732/6732 tasks, 237.7 min elapsed
| family | param | n | impl | dtype | R | fail_frac | psi2_orlicz_max | psi2_orlicz_med | psi2_moment_max | psi2_bottom_sv | psi2_ratio | max_bias | bias_se | diverged_frac | med_first_div | max_err_Bu | max_err_u | max_err_p | max_drift | tol_snaps_per_run | clamps_per_run | forced_max | max_steps | sec_per_run | fail_reasons |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| gaussian |  | 50 | lstsq | float64 | 2000 | 0 | 0.98 | 0.703 | 0.433 | 0.0807 | 1 | 0.0219 | 0.00937 | 0 |  | 4.76e-15 | 2.22e-14 | 9.38e-15 |  | 0 | 0 | 2.22e-16 | 50 | 0.152 |  |
| gaussian |  | 50 | lstsq | float32 | 2000 | 0 | 0.98 | 0.703 | 0.433 | 0.0807 | 1 | 0.0219 | 0.00937 | 0 |  | 1.2e-06 | 3.6e-06 | 2.37e-06 |  | 0 | 0 | 1.19e-07 | 50 | 0.154 |  |
| gaussian |  | 50 | lstsq | float16 | 2000 | 0 | 0.937 | 0.71 | 0.43 | 0.082 | 0.956 | 0.0202 | 0.0104 | 0.929 | 7 | 0.00925 | 0.0362 | 0.025 |  | 2.15 | 0 | 0.000977 | 50 | 0.169 |  |
| gaussian |  | 50 | gs | float64 | 2000 | 0 | 0.98 | 0.703 | 0.433 | 0.0807 | 1 | 0.0219 | 0.00937 | 0 |  | 1.83e-14 | 6.13e-14 | 2.63e-14 | 6.26e-14 | 0 | 0 | 3.33e-16 | 50 | 0.0131 |  |
| gaussian |  | 50 | gs | float32 | 2000 | 0 | 0.979 | 0.703 | 0.432 | 0.0807 | 0.999 | 0.0217 | 0.00936 | 0.001 | 29.5 | 1.34e-05 | 2.4e-05 | 1.05e-05 | 3.79e-05 | 0.0005 | 0 | 1.19e-07 | 50 | 0.013 |  |
| gaussian |  | 50 | gs | float16 | 2000 | 0 | 0.967 | 0.705 | 0.425 | 0.082 | 0.987 | 0.0261 | 0.00984 | 0.992 | 4 | 0.0901 | 0.569 | 0.0781 | 0.241 | 2.22 | 0.0185 | 0.000977 | 50 | 0.0186 |  |
| conditioned | kappa=1 | 50 | lstsq | float64 | 2000 | 0 | 1.67 | 1.57 | 0.727 | 1.6 | 1 | 0.0439 | 0.0226 | 0 |  | 1.32e-15 | 5.82e-16 | 0 |  | 0 | 0 | 1.11e-16 | 50 | 0.154 |  |
| conditioned | kappa=1 | 50 | lstsq | float32 | 2000 | 0 | 1.67 | 1.57 | 0.727 | 1.6 | 1 | 0.0439 | 0.0226 | 0 |  | 4.55e-07 | 2.99e-07 | 2.98e-08 |  | 0 | 0 | 5.96e-08 | 50 | 0.154 |  |
| conditioned | kappa=1 | 50 | lstsq | float16 | 2000 | 0 | 1.67 | 1.57 | 0.727 | 1.6 | 1 | 0.0435 | 0.0226 | 0 |  | 0.00335 | 0.002 | 0.000244 |  | 0 | 0 | 0.000488 | 50 | 0.178 |  |
| conditioned | kappa=1 | 50 | gs | float64 | 2000 | 0 | 1.67 | 1.57 | 0.727 | 1.6 | 1 | 0.0439 | 0.0226 | 0 |  | 8.52e-16 | 3.46e-16 | 0 | 2.22e-16 | 0 | 0 | 1.11e-16 | 50 | 0.0133 |  |
| conditioned | kappa=1 | 50 | gs | float32 | 2000 | 0 | 1.67 | 1.57 | 0.727 | 1.6 | 1 | 0.0439 | 0.0226 | 0 |  | 7.08e-08 | 3.66e-08 | 2.96e-08 | 6.14e-08 | 0 | 0 | 5.96e-08 | 50 | 0.0131 |  |
| conditioned | kappa=1 | 50 | gs | float16 | 2000 | 0 | 1.67 | 1.57 | 0.727 | 1.6 | 1 | 0.0437 | 0.0226 | 0 |  | 0.000582 | 0.000263 | 0.000243 | 0.00127 | 0 | 0 | 0.000488 | 50 | 0.0318 |  |
| conditioned | kappa=100 | 50 | lstsq | float64 | 2000 | 0 | 0.832 | 0.366 | 0.364 | 0.0587 | 1 | 0.0101 | 0.00442 | 0 |  | 4.45e-15 | 1.45e-14 | 1.69e-14 |  | 0 | 0 | 4.44e-16 | 50 | 0.155 |  |
| conditioned | kappa=100 | 50 | lstsq | float32 | 2000 | 0 | 0.832 | 0.366 | 0.364 | 0.0587 | 1 | 0.00982 | 0.00443 | 0.0005 | 11 | 4.29e-07 | 2.8e-06 | 8.03e-06 |  | 0.0005 | 0 | 1.19e-07 | 50 | 0.154 |  |
| conditioned | kappa=100 | 50 | lstsq | float16 | 2000 | 0 | 0.841 | 0.361 | 0.377 | 0.059 | 1.01 | 0.0142 | 0.0119 | 0.971 | 8 | 0.00299 | 0.0196 | 0.0152 |  | 2.55 | 0 | 0.000977 | 50 | 0.168 |  |
| conditioned | kappa=100 | 50 | gs | float64 | 2000 | 0 | 0.832 | 0.366 | 0.364 | 0.0587 | 1 | 0.0101 | 0.00442 | 0 |  | 1.06e-13 | 1.63e-13 | 1.97e-13 | 3.38e-13 | 0 | 0 | 3.33e-16 | 50 | 0.0134 |  |
| conditioned | kappa=100 | 50 | gs | float32 | 2000 | 0 | 0.832 | 0.366 | 0.364 | 0.0587 | 1 | 0.0104 | 0.00442 | 0.006 | 18 | 5.05e-05 | 6.55e-05 | 0.000468 | 0.000174 | 0 | 0 | 1.19e-07 | 50 | 0.0132 |  |
| conditioned | kappa=100 | 50 | gs | float16 | 2000 | 0.007 | 0.892 | 0.391 | 0.397 | 0.0581 | 1.07 | 0.00717 | 0.00625 | 1 | 1 | 0.792 | 0.816 | 0.955 | 1.77 | 2.6 | 0.006 | 0.00195 | 50 | 0.0183 | nonfinite_u:14 |
| conditioned | kappa=10000 | 50 | lstsq | float64 | 2000 | 0 | 0.818 | 0.271 | 0.373 | 0.000812 | 1 | 0.00762 | 0.00472 | 0 |  | 5.64e-15 | 6.18e-13 | 1.95e-13 |  | 0 | 0 | 4.44e-16 | 50 | 0.155 |  |
| conditioned | kappa=10000 | 50 | lstsq | float32 | 2000 | 0 | 0.818 | 0.271 | 0.373 | 0.000811 | 1 | 0.00749 | 0.00473 | 0.0015 | 11 | 7.39e-07 | 0.000222 | 4.2e-05 |  | 0 | 0 | 2.38e-07 | 50 | 0.154 |  |
| conditioned | kappa=10000 | 50 | lstsq | float16 | 2000 | 0 | 0.813 | 0.27 | 0.363 | 0.000809 | 0.994 | 0.00853 | 0.00441 | 1 | 0 | 0.00613 | 1.18 | 0.691 |  | 2.82 | 0 | 0.00195 | 50 | 0.171 |  |
| conditioned | kappa=10000 | 50 | gs | float64 | 2000 | 0 | 0.818 | 0.271 | 0.373 | 0.000812 | 1 | 0.00762 | 0.00472 | 0 |  | 7.74e-10 | 2.57e-09 | 9.64e-10 | 4.16e-09 | 0 | 0 | 4.44e-16 | 50 | 0.0134 |  |
| conditioned | kappa=10000 | 50 | gs | float32 | 2000 | 0 | 0.788 | 0.266 | 0.36 | 0.000805 | 0.963 | 0.00514 | 0.00439 | 1 | 0 | 0.391 | 1.42 | 0.306 | 2.44 | 0.0005 | 0 | 2.38e-07 | 50 | 0.0132 |  |
| conditioned | kappa=10000 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000989 | breakdown:cholesky:2000 |
| conditioned | kappa=1e+06 | 50 | lstsq | float64 | 2000 | 0 | 0.849 | 0.22 | 0.387 | 9.5e-06 | 1 | 0.0183 | 0.0122 | 0 |  | 1.22e-14 | 6.21e-11 | 9.94e-12 |  | 0 | 0 | 4.44e-16 | 50 | 0.155 |  |
| conditioned | kappa=1e+06 | 50 | lstsq | float32 | 2000 | 0 | 0.849 | 0.217 | 0.387 | 9.5e-06 | 1 | 0.0131 | 0.0122 | 0.135 | 2 | 1.17e-06 | 0.0276 | 0.00874 |  | 0.003 | 0 | 2.38e-07 | 50 | 0.153 |  |
| conditioned | kappa=1e+06 | 50 | lstsq | float16 | 2000 | 0 | 0.858 | 0.221 | 0.395 | 5.68e-06 | 1.01 | 0.00929 | 0.0125 | 1 | 0 | 0.0097 | 5.94 | 0.881 |  | 2.82 | 0 | 0.00146 | 50 | 0.179 |  |
| conditioned | kappa=1e+06 | 50 | gs | float64 | 2000 | 0 | 0.849 | 0.22 | 0.387 | 9.5e-06 | 1 | 0.0183 | 0.0122 | 0 |  | 4.9e-06 | 2.09e-05 | 6.69e-06 | 4.12e-05 | 0 | 0 | 3.33e-16 | 50 | 0.0132 |  |
| conditioned | kappa=1e+06 | 50 | gs | float32 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000398 | breakdown:cholesky:2000 |
| conditioned | kappa=1e+06 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000882 | breakdown:cholesky:2000 |
| conditioned | kappa=1e+08 | 50 | lstsq | float64 | 2000 | 0 | 0.808 | 0.138 | 0.358 | 9.45e-08 | 1 | 0.0163 | 0.0113 | 0 |  | 1.25e-14 | 2.63e-09 | 1.95e-10 |  | 0 | 0 | 4.44e-16 | 50 | 0.155 |  |
| conditioned | kappa=1e+08 | 50 | lstsq | float32 | 2000 | 0 | 0.781 | 0.142 | 0.343 | 9.09e-08 | 0.967 | 0.0146 | 0.0108 | 0.966 | 1 | 8.42e-07 | 0.827 | 0.125 |  | 0 | 0 | 2.38e-07 | 50 | 0.154 |  |
| conditioned | kappa=1e+08 | 50 | lstsq | float16 | 2000 | 0 | 0.826 | 0.146 | 0.373 | 5.12e-08 | 1.02 | 0.0147 | 0.0118 | 1 | 0 | 0.00651 | 11.1 | 0.79 |  | 2.86 | 0 | 0.00195 | 50 | 0.191 |  |
| conditioned | kappa=1e+08 | 50 | gs | float64 | 2000 | 0 | 0.821 | 0.145 | 0.364 | 9.43e-08 | 1.02 | 0.00296 | 0.00186 | 0.987 | 5 | 0.0222 | 0.514 | 0.0386 | 0.411 | 0 | 0 | 4.44e-16 | 50 | 0.0131 |  |
| conditioned | kappa=1e+08 | 50 | gs | float32 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000352 | breakdown:cholesky:2000 |
| conditioned | kappa=1e+08 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.00062 | breakdown:cholesky:2000 |
| collinear | eta=0.001 | 50 | lstsq | float64 | 2000 | 0 | 0.399 | 0.22 | 0.151 | 5.61e-05 | 1 | 0.00143 | 0.000807 | 0 |  | 3.02e-12 | 3.6e-09 | 3.01e-12 |  | 0 | 0 | 3.33e-16 | 50 | 0.154 |  |
| collinear | eta=0.001 | 50 | lstsq | float32 | 2000 | 0 | 0.399 | 0.218 | 0.15 | 5.61e-05 | 0.999 | 0.00161 | 0.000786 | 0.178 | 17 | 0.000948 | 1.3 | 0.000942 |  | 0.137 | 0 | 2.38e-07 | 50 | 0.153 |  |
| collinear | eta=0.001 | 50 | lstsq | float16 | 2000 | 0 | 0.0013 | 0.00102 | 0.000598 | 2.87e-05 | 0.00325 | 3.27e-05 | 1.49e-05 | 1 | 0 | 0.425 | 243 | 0.796 |  | 21.6 | 0 | 0.00146 | 25 | 0.0902 |  |
| collinear | eta=0.001 | 50 | gs | float64 | 2000 | 0 | 0.399 | 0.22 | 0.151 | 5.61e-05 | 1 | 0.00143 | 0.000807 | 0.0005 | 5 | 1.74e-07 | 0.00019 | 1.55e-05 | 0.00036 | 0 | 0 | 4.44e-16 | 50 | 0.0133 |  |
| collinear | eta=0.001 | 50 | gs | float32 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000395 | breakdown:cholesky:2000 |
| collinear | eta=0.001 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000145 | breakdown:cholesky:2000 |
| collinear | eta=0.1 | 50 | lstsq | float64 | 2000 | 0 | 0.882 | 0.492 | 0.359 | 0.00899 | 1 | 0.0173 | 0.00607 | 0 |  | 2.39e-14 | 6.04e-13 | 2.32e-14 |  | 0 | 0 | 4.44e-16 | 50 | 0.154 |  |
| collinear | eta=0.1 | 50 | lstsq | float32 | 2000 | 0 | 0.882 | 0.492 | 0.359 | 0.00899 | 1 | 0.0175 | 0.00606 | 0.0005 | 34 | 8.29e-06 | 0.00034 | 1.97e-05 |  | 0.0005 | 0 | 2.38e-07 | 50 | 0.154 |  |
| collinear | eta=0.1 | 50 | lstsq | float16 | 2000 | 0 | 0.985 | 0.488 | 0.379 | 0.00886 | 1.12 | 0.0134 | 0.00497 | 1 | 1 | 0.0518 | 0.755 | 0.0383 |  | 8.28 | 0.001 | 0.00195 | 49 | 0.144 |  |
| collinear | eta=0.1 | 50 | gs | float64 | 2000 | 0 | 0.882 | 0.492 | 0.359 | 0.00899 | 1 | 0.0173 | 0.00607 | 0 |  | 3.38e-12 | 5.84e-11 | 2.32e-11 | 8.48e-11 | 0 | 0 | 4.44e-16 | 50 | 0.0135 |  |
| collinear | eta=0.1 | 50 | gs | float32 | 2000 | 0 | 0.88 | 0.489 | 0.358 | 0.00899 | 0.998 | 0.0204 | 0.00617 | 0.432 | 12 | 0.00213 | 0.0313 | 0.00903 | 0.05 | 0.002 | 0 | 2.38e-07 | 50 | 0.0132 |  |
| collinear | eta=0.1 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.00105 | breakdown:cholesky:2000 |
| collinear | eta=1e-05 | 50 | lstsq | float64 | 2000 | 0 | 1.67e-05 | 8.54e-06 | 8.24e-06 | 1.1e-07 | 1 | 3.51e-07 | 1.8e-07 | 0 |  | 2.92e-10 | 1.28e-05 | 2.83e-10 |  | 0 | 0 | 3.33e-16 | 50 | 0.155 |  |
| collinear | eta=1e-05 | 50 | lstsq | float32 | 2000 | 0 | 1.66e-05 | 8.74e-06 | 8.24e-06 | 1.09e-07 | 0.995 | 2.66e-07 | 1.79e-07 | 1 | 0 | 0.0399 | 4.21e+03 | 0.248 |  | 8.63 | 0.004 | 2.38e-07 | 48 | 0.124 |  |
| collinear | eta=1e-05 | 50 | lstsq | float16 | 2000 | 0.995 | 1.38e-05 | 9.18e-06 | 7.1e-06 | 5.39e-08 | 0.724 | 4.87e-06 | 2.22e-06 | 1 | 0 | 0.0061 | 50.1 | 0.135 |  | 0.566 | 0 | 0.00146 | 25 | 0.0194 | nonfinite_u:1989 |
| collinear | eta=1e-05 | 50 | gs | float64 | 2000 | 0 | 1.63e-05 | 9.4e-06 | 7.95e-06 | 8.68e-08 | 0.979 | 1.67e-07 | 1.3e-07 | 1 | 0 | 0.00401 | 160 | 0.99 | 836 | 0 | 0 | 4.44e-16 | 50 | 0.0132 |  |
| collinear | eta=1e-05 | 50 | gs | float32 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 8.17e-05 | breakdown:cholesky:2000 |
| collinear | eta=1e-05 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000128 | breakdown:cholesky:2000 |
| collinear | eta=1e-07 | 50 | lstsq | float64 | 2000 | 0 | 1.29e-07 | 9.1e-08 | 6.29e-08 | 8.64e-09 | 1 | 1.88e-09 | 1.99e-09 | 0 |  | 2.61e-08 | 0.39 | 8.41e-08 |  | 0 | 0 | 4.44e-16 | 50 | 0.154 |  |
| collinear | eta=1e-07 | 50 | lstsq | float32 | 2000 | 0 | 1.3e-07 | 1.03e-07 | 5.85e-08 | 5e-09 | 1.01 | 3.55e-09 | 1.69e-09 | 1 | 0 | 1.4e-06 | 7.49 | 0.888 |  | 20.8 | 0 | 1.19e-07 | 25 | 0.0787 |  |
| collinear | eta=1e-07 | 50 | lstsq | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  | 0.00202 | 16 | 0 |  | 0 | 0 | 0 | 1 | 0.00826 | nonfinite_u:2000 |
| collinear | eta=1e-07 | 50 | gs | float64 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000573 | breakdown:cholesky:2000 |
| collinear | eta=1e-07 | 50 | gs | float32 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000108 | breakdown:cholesky:2000 |
| collinear | eta=1e-07 | 50 | gs | float16 | 2000 | 1 |  |  |  |  |  |  |  |  |  |  |  |  |  | 0 | 0 | 0 | 0 | 0.000137 | breakdown:cholesky:2000 |
| harshaw | corr=0,d=5,phi=0.01 | 50 | lstsq | float64 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00669 | 0.00889 | 0 |  | 9.71e-15 | 2.44e-14 | 4.33e-15 |  | 0 | 0 | 4.44e-16 | 50 | 0.157 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | lstsq | float32 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00669 | 0.00889 | 0 |  | 2.64e-07 | 1.16e-06 | 3.08e-07 |  | 0 | 0 | 2.38e-07 | 50 | 0.156 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | lstsq | float16 | 2000 | 0 | 0.67 | 0.223 | 0.282 | 0.168 | 1 | 0.0138 | 0.0089 | 0.491 | 34 | 0.00163 | 0.00855 | 0.00593 |  | 0.519 | 0 | 0.00195 | 50 | 0.187 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | chol | float64 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00669 | 0.00889 | 0 |  | 1.67e-13 | 4.05e-13 | 9.38e-14 | 2.61e-13 | 0 | 0 | 4.44e-16 | 50 | 0.015 |  |
| harshaw | corr=0,d=5,phi=0.01 | 50 | chol | float32 | 2000 | 0 | 0.668 | 0.225 | 0.281 | 0.169 | 1 | 0.00703 | 0.00888 | 0.002 | 41 | 5.92e-05 | 0.000262 | 2.41e-05 | 0.000143 | 0 | 0 | 2.38e-07 | 50 | 0.0153 |  |
